CPU   THREAD             VAL             ENA             RUN            TIME EVENT
 -1     1615        22665774     47314316089      7018203986     47330368890 cache-references
 -1     1615         1209979     47314324185      7022233151     47330368890 cache-misses
 -1     1615     14896216516     47314333219      7022884851     47330368890 cycles
 -1     1615     27314220039     47314342281      8774864657     47330368890 instructions
 -1     1615        98318845     47314350535      8770886594     47330368890 L1-dcache-load-misses
 -1     1615      8833002814     47314358689      8766903091     47330368890 L1-dcache-loads
 -1     1615         3825855     47314366873      8762940380     47330368890 L1-dcache-prefetch-misses
 -1     1615        26178412     47314374036      8759613615     47330368890 L1-dcache-prefetches
 -1     1615        16681232     47314380072      7007733680     47330368890 L1-dcache-store-misses
 -1     1615      3713143950     47314386144      7007770275     47330368890 L1-dcache-stores
 -1     1615       421759113     47314392008      7007763506     47330368890 L1-icache-load-misses
 -1     1615      8454845006     47314397953      7007810733     47330368890 L1-icache-loads
 -1     1615          352061     47314403881      7007743448     47330368890 LLC-load-misses
 -1     1615         8627954     47314409806      7007776234     47330368890 LLC-loads
 -1     1615         2900832     47314417317      7007764164     47330368890 dTLB-load-misses
 -1     1615      7067232262     47314420890      7007749645     47330368890 dTLB-loads
 -1     1615          236010     47314424461      7007835288     47330368890 dTLB-store-misses
 -1     1615      3712601956     47314428031      7007741859     47330368890 dTLB-stores
 -1     1615         1003132     47314440298      7005584644     47330368890 iTLB-load-misses
 -1     1615     21820410220     47314444380      7005652942     47330368890 iTLB-loads
 -1     1615      3686162228     47314448003      7005510389     47330368890 branch-load-misses
 -1     1615      5163573901     47314451619      7005574513     47330368890 branch-loads
 -1     1615               0     47314455324      7007783283     47330368890 mem-loads
 -1     1615      2351650439     47314458817      7004176181     47330368890 stalled-cycles-backend
 -1     1615      5185899940     47314462482      7004233065     47330368890 stalled-cycles-frontend
 -1     1615      5177603517     47415200704      7022833211     47431293728 branches
 -1     1615        69022452     47415221452      7026704690     47431293728 branch-misses
 -1     1615        22724083     47415231771      7034203346     47431293728 cache-references
 -1     1615         1210693     47415242522      7034469394     47431293728 cache-misses
 -1     1615     14915148213     47415252217      7031819228     47431293728 cycles
 -1     1615     27354753802     47415260571      8787797975     47431293728 instructions
 -1     1615        98465522     47415268746      8783819769     47431293728 L1-dcache-load-misses
 -1     1615      8846075359     47415276804      8779835872     47431293728 L1-dcache-loads
 -1     1615         3834801     47415283942      8779593805     47431293728 L1-dcache-prefetch-misses
 -1     1615        26241039     47415290274      8779611450     47431293728 L1-dcache-prefetches
 -1     1615        16717458     47415296236      7023732915     47431293728 L1-dcache-store-misses
 -1     1615      3721784047     47415302238      7023769329     47431293728 L1-dcache-stores
 -1     1615       422664156     47415308123      7023762589     47431293728 L1-icache-load-misses
 -1     1615      8474480308     47415314071      7023809592     47431293728 L1-icache-loads
 -1     1615          352625     47415319992      7023742379     47431293728 LLC-load-misses
 -1     1615         8649066     47415325913      7023766227     47431293728 LLC-loads
 -1     1615         2907550     47415331862      7023753626     47431293728 dTLB-load-misses
 -1     1615      7083676171     47415339686      7023739684     47431293728 dTLB-loads
 -1     1615          236766     47415343385      7023824921     47431293728 dTLB-store-misses
 -1     1615      3721198748     47415346943      7023740509     47431293728 dTLB-stores
 -1     1615         1006629     47415350471      7021583998     47431293728 iTLB-load-misses
 -1     1615     21870568516     47415353988      7021652305     47431293728 iTLB-loads
 -1     1615      3694674336     47415357518      7021509017     47431293728 branch-load-misses
 -1     1615      5175572000     47415361103      7021573575     47431293728 branch-loads
 -1     1615               0     47415364631      7023781903     47431293728 mem-loads
 -1     1615      2357095873     47415368197      7020174693     47431293728 stalled-cycles-backend
 -1     1615      5197539831     47415371800      7020232262     47431293728 stalled-cycles-frontend
 -1     1615      5189721267     47516125063      7038831901     47532219971 branches
 -1     1615        69150018     47516148594      7039852937     47532219971 branch-misses
 -1     1615        22754595     47516161306      7043364250     47532219971 cache-references
 -1     1615         1211302     47516170073      7043402934     47532219971 cache-misses
 -1     1615     14934099720     47516178175      7040751161     47532219971 cycles
 -1     1615     27395511891     47516186586      8800729552     47532219971 instructions
 -1     1615        98637397     47516194092      8799555470     47532219971 L1-dcache-load-misses
 -1     1615      8866440836     47516200208      8799563911     47532219971 L1-dcache-loads
 -1     1615         3843957     47516206423      8799591841     47532219971 L1-dcache-prefetch-misses
 -1     1615        26307571     47516212562      8799610648     47532219971 L1-dcache-prefetches
 -1     1615        16753737     47516218617      7039732347     47532219971 L1-dcache-store-misses
 -1     1615      3730367000     47516224585      7039768617     47532219971 L1-dcache-stores
 -1     1615       423556622     47516230446      7039762012     47532219971 L1-icache-load-misses
 -1     1615      8493907629     47516236408      7039808069     47532219971 L1-icache-loads
 -1     1615          353206     47516242416      7039741418     47532219971 LLC-load-misses
 -1     1615         8673297     47516248351      7039764702     47532219971 LLC-loads
 -1     1615         2914024     47516255808      7039752082     47532219971 dTLB-load-misses
 -1     1615      7100222397     47516259406      7039738780     47532219971 dTLB-loads
 -1     1615          237046     47516263022      7039824051     47532219971 dTLB-store-misses
 -1     1615      3729877304     47516266598      7039739633     47532219971 dTLB-stores
 -1     1615         1008215     47516270349      7037583175     47532219971 iTLB-load-misses
 -1     1615     21920835101     47516273896      7037651735     47532219971 iTLB-loads
 -1     1615      3703228560     47516277400      7037507617     47532219971 branch-load-misses
 -1     1615      5187595712     47516281000      7037572585     47532219971 branch-loads
 -1     1615               0     47516284622      7039780890     47532219971 mem-loads
 -1     1615      2362487620     47516288158      7036173489     47532219971 stalled-cycles-backend
 -1     1615      5209063151     47516291900      7036231893     47532219971 stalled-cycles-frontend
 -1     1615      5197215527     47617040816      7048878539     47633150821 branches
 -1     1615        69237264     47617064102      7048774199     47633150821 branch-misses
 -1     1615        22787227     47617076096      7052283732     47633150821 cache-references
 -1     1615         1212055     47617083754      7054231868     47633150821 cache-misses
